"Operon_ID","Gene","Product"
920,"yomF","hypothetical protein"
921,"yomE","glycosyl hydrolase"
922,"yomD","hypothetical protein"
923,"blyA","bacteriophage SPbeta N-acetylmuramoyl-L-alanine amidase"
923,"bhlA","bacteriophage SPbeta holin-like protein"
924,"bhlB","holin-like bacteriophage SPbeta protein"
925,"bdbB","bacteriophage SPbeta thiol-disulfide oxidoreductase"
926,"ybxG","amino acid permease"
926,"yolJ","glycosyltransferase"
926,"bdbA","bacteriophage SPbeta thiol-disulfide oxidoreductase"
927,"sunT","sublancin 168 lantibiotic transporter"
928,"sunA","sublancin 168 lantibiotic antimicrobial precursor peptide in SPBeta prophage"
929,"sunI","protein of immunity to sublancin"
929,"uvrX","lesion bypass phage DNA polymerase"
930,"yolD","hypothetical protein"
931,"yolC","SPbeta phage protein"
931,"yolB","hypothetical protein"
932,"yolA","hypothetical protein"
932,"yokL","acetyl-transferase"
933,"yokK","hypothetical protein"
933,"yokJ","hypothetical protein"
934,"yokI","DNA wielding protein"
935,"yokH","hypothetical protein"
936,"yokG","hypothetical protein"
936,"yokF","SPbeta phage DNA nuclease"
937,"csgA","sporulation-specific SASP protein"
938,"yokE","hypothetical protein"
939,"yokD","aminoglycoside N3-acetyltransferase"
940,"yokC","hypothetical protein"
941,"ybxH","hypothetical protein"
942,"yokB","hypothetical protein"
943,"yokA","DNA recombinase"
944,"ybxI","beta-lactamase"
944,"yppQ","methionine sulfoxide reductase B"
945,"msrA","methionine sulfoxide reductase A"
946,"ypoP","MarR family transcriptional regulator"
947,"dinF","damage inducible, Na+ driven multidrug efflux pump"
947,"ypmT","hypothetical protein"
947,"ypmS","hypothetical protein"
948,"ypmR","lipase/acylhydrolase"
949,"scuA","assembly factor BSco of the Cu(A) site of cytochrome c oxidase"
950,"ypmP","hypothetical protein"
951,"ilvA","threonine dehydratase"
951,"yplP","transcriptional enhancer"
952,"cypC","fatty acid beta-hydroxylating cytochrome P450"
953,"yplQ","membrane hydrolase"
953,"ypkP","acyltransferase"
953,"dfrA","dihydrofolate reductase"
954,"thyA","thymidylate synthase"
954,"ypjQ","phosphatidylglycerophosphatase"
955,"ypjP","hypothetical protein"
955,"ypiP","methyltransferase"
956,"yphP","hypothetical protein"
957,"ilvD","dihydroxy-acid dehydratase"
958,"ypgR","lyase"
958,"ypgQ","metal-dependent phosphohydrolase"
959,"bsaA","peroxidase"
960,"metA","homoserine O-succinyltransferase"
961,"ugtP","diacylglycerol glucosyltransferase"
962,"cspD","cold-shock protein"
962,"degR","activation of degradative enzymes (aprE, nprE, sacB) production or activity"
963,"ybyB","hypothetical protein"
964,"ypzA","hypothetical protein"
964,"ypeQ","hypothetical protein"
965,"ypeP","hypothetical protein"
965,"ypdP","hypothetical protein"
965,"ypdQ","hypothetical protein"
966,"sspL","small acid-soluble spore protein"
967,"exoA","5'-3' exonuclease"
968,"ypzF","hypothetical protein"
969,"ypbS","hypothetical protein"
970,"ypbR","GTP-binding protein"
971,"ybeC","H+/amino acid transporter"
972,"dgk","deoxyguanosine kinase"
972,"ypbQ","hypothetical protein"
973,"bcsA","terpene family molecule synthase"
973,"pbuX","xanthine permease"
974,"xpt","xanthine phosphoribosyltransferase"
975,"ypwA","metal-dependent carboxypeptidase"
975,"kdgT","2-keto-3-deoxygluconate permease"
975,"kdgA","2-keto-3-deoxygluconate-6-phosphate aldolase"
975,"kdgK","2-keto-3-deoxygluconate kinase"
976,"kdgR","Kdg operon transcriptional regulator"
976,"kduI","5-keto-4-deoxyuronate isomerase"
977,"kduD","2-deoxy-D-gluconate 3-dehydrogenase"
978,"ypvA","ATP-dependent helicase"
979,"yptA","hypothetical protein"
980,"ypzG","hypothetical protein"
980,"ypsC","methylase with RNA interaction domain"
981,"glpQ","glycerophosphoryl diester phosphodiesterase"
982,"ypsB","cell division protein GpsB"
982,"ypsA","hypothetical protein"
983,"cotD","spore coat protein"
983,"yprB","nucleic acid-binding protein"
984,"yprA","ATP-dependent helicase"
985,"ypqE","PTS system transporter subunit IIA"
986,"ypqA","hypothetical protein"
987,"yppG","hypothetical protein"
988,"yppF","site-specific integrase"
988,"yppE","hypothetical protein"
989,"yppD","hypothetical protein"
990,"sspM","small acid-soluble spore protein"
990,"yppC","hypothetical protein"
991,"glpT","glycerol-3-phosphate permease"
991,"recU","Holliday junction-specific endonuclease"
992,"ponA","peptidoglycan glycosyltransferase"
992,"ypoC","hypothetical protein"
992,"nth","endonuclease III"
993,"dnaD","DNA-remodelling primosomal protein"
994,"asnC","asparaginyl-tRNA synthetase"
994,"aspB","aspartate aminotransferase"
994,"ypmB","hypothetical protein"
995,"ypmA","hypothetical protein"
996,"dinG","bifunctional ATP-dependent DNA helicase/DNA polymerase III subunit epsilon"
996,"panD","aspartate alpha-decarboxylase"
996,"panC","pantoate--beta-alanine ligase"
997,"panB","3-methyl-2-oxobutanoate hydroxymethyltransferase"
997,"birA","biotin acetyl-CoA-carboxylase ligase and biotin regulon repressor"
998,"cca","tRNA CCA-pyrophosphorylase"
999,"ybeF","hypothetical protein"
999,"ypjH","hypothetical protein"
999,"ypjG","hypothetical protein"
999,"mgsA","methylglyoxal synthase"
1000,"dapB","dihydrodipicolinate reductase"
1001,"ybfA","hypothetical protein"
1002,"ypjD","nucleotide phosphohydrolase"
1003,"ypjC","hypothetical protein"
1004,"ypjB","spore formation membrane associated protein"
1005,"ypjA","hypothetical protein"
1005,"qcrC","menaquinol:cytochrome c oxidoreductase cytochrome cc subunit"
1005,"qcrB","cytochrome b6"
1006,"qcrA","menaquinol:cytochrome c oxidoreductase iron-sulfur subunit"
1007,"ypiF","hypothetical protein"
1008,"ypiB","hypothetical protein"
1009,"ypiA","hypothetical protein"
1010,"aroE","3-phosphoshikimate 1-carboxyvinyltransferase"
1011,"ybfB","carboxylate transporter"
1011,"tyrA","prephenate dehydrogenase"
1011,"hisC","histidinol-phosphate aminotransferase"
1011,"trpA","tryptophan synthase subunit alpha"
1011,"trpB","tryptophan synthase subunit beta"
1011,"trpF","N-(5'-phosphoribosyl)anthranilate isomerase"
1011,"trpC","indole-3-glycerol phosphate synthase"
1011,"trpD","anthranilate phosphoribosyltransferase"
1012,"trpE","anthranilate synthase component I"
1012,"aroH","chorismate mutase"
1012,"aroB","3-dehydroquinate synthase"
1013,"aroF","chorismate synthase"
1014,"cheR","methyl-accepting chemotaxis protein"
1014,"ndk","nucleoside diphosphate kinase"
1015,"ybfE","hypothetical protein"
1015,"hepT","heptaprenyl diphosphate synthase component II"
1015,"ubiE","ubiquinone/menaquinone biosynthesis methyltransferase"
1016,"hepS","heptaprenyl diphosphate synthase component I"
1016,"mtrB","transcription attenuation protein MtrB"
1017,"folE","GTP cyclohydrolase I"
1018,"hbs","non-specific DNA-binding protein HBsu; signal recognition particle-like (SRP) component"
1018,"spoIVA","morphogenetic stage IV sporulation protein"
1018,"ybfF","hypothetical protein"
1019,"yaaH","spore peptidoglycan hydrolase"
1019,"yphF","lipoprotein"
1020,"yphE","hypothetical protein"
1020,"gpsA","NAD(P)H-dependent glycerol-3-phosphate dehydrogenase"
1021,"engA","GTP-binding protein EngA"
1021,"ypzH","hypothetical protein"
1021,"seaA","hypothetical protein"
1022,"yphA","hypothetical protein"
1023,"ypzI","hypothetical protein"
1023,"fni","isopentenyl pyrophosphate isomerase"
1024,"rpsA","30S ribosomal protein S1"
1024,"cmk","cytidylate kinase"
1025,"ybfG","pepdidoglycan binding protein"
1025,"ypfB","hypothetical protein"
1026,"ypfA","cyclic diGMP binding protein"
1026,"ypeB","spore membrane component"
1027,"sleB","spore cortex-lytic protein"
1028,"prsW","protease required for RsiW anti-sigma(W) degradation"
1029,"ypdA","FAD-dependent disulfide oxidoreductase"
1030,"gudB","cryptic glutamate dehydrogenase"
1031,"ypbH","adaptor protein"
1032,"ypbG","phosphoesterase"
1033,"ypbF","hypothetical protein"
1033,"ypbE","hypothetical protein"
1034,"ypbD","membrane protease"
1034,"recQ","ATP-dependent DNA helicase"
1035,"ypbB","hypothetical protein"
1036,"fer","ferredoxin"
1037,"fmnP","FMN permease"
1038,"ypzE","hypothetical protein"
1039,"serA","D-3-phosphoglycerate dehydrogenase"
1040,"aroD","3-dehydroquinate dehydratase"
1040,"rsiX","negative regulator of sigma(X) activity"
1041,"sigX","RNA polymerase sigma factor SigX"
1041,"resE","two-component sensor histidine kinase"
1042,"resD","two-component response regulator"
1042,"resC","factor required for cytochrome c synthesis"
1043,"ybfH","permease"
1043,"resB","factor required for cytochrome c synthesis"
1044,"resA","thiol-disulfide oxidoreductase"
1045,"rluB","pseudouridine synthase"
1045,"spmB","spore maturation protein"
1045,"spmA","spore maturation protein"
1046,"dacB","D-alanyl-D-alanine carboxypeptidase"
1047,"ypuI","hypothetical protein"
1047,"spcB","chromosome condensation and segregation factor"
1048,"scpA","segregation and condensation protein A"
1049,"ypuF","hypothetical protein"
1050,"ypzK","acetyltransferase"
1050,"ribH","6,7-dimethyl-8-ribityllumazine synthase"
1051,"ybfI","AraC family transcriptional regulator"
1051,"ribA","bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II protein"
1051,"ribE","riboflavin synthase subunit alpha"
1052,"ribD","bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino) uracil reductase"
1053,"ypuD","hypothetical protein"
1054,"sipS","type I signal peptidase"
1055,"ypzC","hypothetical protein"
1056,"ypzJ","hypothetical protein"
1057,"ypuB","hypothetical protein"
1058,"ypzD","hypothetical protein"
1059,"ppiB","peptidyl-prolyl isomerase"
1060,"ypuA","hypothetical protein"
1061,"lysA","diaminopimelate decarboxylase"
1062,"spoVAF","stage V sporulation protein AF"
1063,"purT","phosphoribosylglycinamide formyltransferase 2"
1063,"spoVAEA","stage V sporulation germinant protein"
1063,"spoVAEB","spore germinant protein"
1063,"spoVAD","stage V sporulation protein AD"
1063,"spoVAC","stage V sporulation protein AC"
1063,"spoVAB","stage V sporulation protein AB"
1064,"spoVAA","stage V sporulation protein AA"
1064,"sigF","sporulation sigma factor SigF"
1064,"spoIIAB","anti-sigma F factor"
1065,"spoIIAA","anti-anti-sigma factor"
1066,"dacF","D-alanyl-D-alanine carboxypeptidase"
1066,"pupG","purine nucleoside phosphorylase"
1067,"drm","phosphopentomutase"
1067,"xerD","site-specific tyrosine recombinase XerD"
1068,"yqzK","hypothetical protein"
1069,"fur","transcriptional regulator"
1070,"spoIIM","stage II sporulation autolysin"
1071,"yqkK","hypothetical protein"
1072,"mleA","NAD-dependent malic enzyme"
1073,"mpr","extracellular metalloprotease"
1074,"mleN","malate-H+/Na+-lactate antiporter"
1074,"aspA","aspartate ammonia-lyase"
1075,"ansA","L-asparaginase"
1076,"ansR","XRE family transcriptional regulator"
1076,"yqxK","hypothetical protein"
1077,"nudF","ADP-ribose pyrophosphatase"
1078,"yqkF","NADPH-dependent aldo-keto reductase"
1079,"yqkE","hypothetical protein"
1079,"yqkD","hydrolase"
1080,"ybfJ","lipoprotein"
1080,"yqkC","hypothetical protein"
1080,"yqkB","hypothetical protein"
1080,"yqkA","hypothetical protein"
1080,"yqjZ","oxygenase"
1081,"yqjY","acetyltransferase"
1081,"yqjX","hypothetical protein"
1082,"yqjW","DNA polymerase IV"
1082,"yqzH","hypothetical protein"
1083,"ybfK","carboxylesterase NP"
1083,"yqjV","efflux transporter"
1084,"yqjU","hypothetical protein"
1084,"yqjT","lyase"
1085,"coaA","pantothenate kinase"
1086,"dsdA","D-serine dehydratase"
1086,"yqjQ","metabolite dehydrogenase, NAD-binding"
1087,"yqjP","metal-dependent hydrolase"
1088,"proI","pyrroline-5-carboxylate reductase"
1089,"yqjN","N-deacylase"
1090,"yqjM","NADPH dehydrogenase NamA"
1090,"yqjL","hydrolase"
1091,"pssA","phosphatidylserine synthase"
1092,"yqjK","ribonuclease Z"
1093,"zwf","glucose-6-phosphate 1-dehydrogenase"
1094,"yqjI","6-phosphogluconate dehydrogenase"
1095,"yqjH","DNA polymerase IV"
1096,"ybfM","membrane phosphatase"
1096,"yqzJ","hypothetical protein"
1097,"yqjG","OxaA-like protein precursor"
1098,"yqjF","hypothetical protein"
1098,"yqjE","deacylase"
1099,"yqjD","acyl-CoA carboxylase"
1100,"psd","phosphatidylserine decarboxylase"
1101,"yqjC","lyase"
1102,"yqjB","hypothetical protein"
1103,"yqjA","hypothetical protein"
1103,"artR","High affinity arginine ABC transporter ATP-binding protein"
1104,"artQ","High affinity arginine ABC transporter permease"
1105,"artP","High affinity arginine ABC transporter binding lipoprotein"
1106,"yqiW","hypothetical protein"
1107,"bmrU","diacylglycerol kinase"
1108,"bmr","multidrug-efflux transporter"
1108,"bmrR","MerR family transcriptional regulator"
1109,"ybfN","hypothetical protein"
1109,"bkdB","branched-chain alpha-keto acid dehydrogenase E2 subunit"
1109,"bkdAB","branched-chain alpha-keto acid dehydrogenase E1 subunit"
1110,"bkdAA","branched-chain alpha-keto acid dehydrogenase E1 subunit"
1111,"ybfO","hydrolase"
1111,"lpdV","dihydrolipoamide dehydrogenase"
1111,"buk","butyrate kinase"
1111,"bcd","branched-chain amino acid dehydrogenase"
1112,"ptb","phosphate butyryltransferase"
1113,"bkdR","transcriptional regulator"
1114,"yqzF","hypothetical protein"
1114,"prpB","2-methylisocitrate lyase"
1114,"prpD","2-methylcitrate dehydratase"
1114,"mmgD","citrate synthase 3"
1114,"mmgC","short chain acyl-CoA dehydrogenase"
1114,"mmgB","3-hydroxybutyryl-CoA dehydrogenase"
1115,"mmgA","acetyl-CoA acetyltransferase"
1116,"yqiK","glycerophosphodiester phosphodiesterase"
1117,"ybfP","AraC family transcriptional regulator"
1117,"yqiI","N-acetylmuramoyl-L-alanine amidase"
1118,"yqiH","lipoprotein"
1119,"yqiG","NADH-dependent flavin oxidoreductase"
1120,"spo0A","response regulator"
1121,"spoIVB","regulatory membrane-associated serine protease"
1121,"recN","factor for double strand breaks DNA repair and genetic recombination"
1122,"yaaI","isochorismatase"
1123,"ahrC","arginine repressor ArgR"
1123,"yqxC","methyltransferase"
1124,"dxs","1-deoxy-D-xylulose-5-phosphate synthase"
1125,"ybfQ","hypothetical protein"
1125,"ispA","geranyltranstransferase"
1125,"xseB","exodeoxyribonuclease VII small subunit"
1126,"xseA","exodeoxyribonuclease VII large subunit"
1126,"folD","bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase"
1127,"nusB","transcription antitermination protein NusB"
1127,"yqhY","hypothetical protein"
1127,"accC","acetyl-CoA carboxylase biotin carboxylase subunit"
1128,"accB","acetyl-CoA carboxylase biotin carboxyl carrier protein subunit"
1128,"spoIIIAH","stage III sporulation ratchet engulfment protein"
1128,"spoIIIAG","stage III sporulation engulfment assembly protein"
1128,"spoIIIAF","stage III sporulation protein"
1128,"spoIIIAE","stage III sporulation protein"
1129,"gltP","proton/glutamate symport protein"
1129,"spoIIIAD","stage III sporulation protein"
1129,"spoIIIAC","stage III sporulation protein"
1129,"spoIIIAB","stage III sporulation protein SpoAB"
1130,"spoIIIAA","ATP-binding stage III sporulation protein"
1131,"yqhV","hypothetical protein"
1131,"efp","elongation factor P"
1131,"yqhT","aminopeptidase"
1132,"yqhS","3-dehydroquinate dehydratase"
1133,"yqhR","hypothetical protein"
1133,"yqhQ","hypothetical protein"
1134,"yqhP","hypothetical protein"
1135,"yqhO","hypothetical protein"
1136,"mntR","manganese transport transcriptional regulator"
1137,"yqhM","lipoate protein ligase"
1138,"yqhL","sulfur transferase"
1138,"gcvPB","glycine dehydrogenase subunit 2"
1138,"gcvPA","glycine dehydrogenase subunit 1"
1138,"gcvT","glycine cleavage system aminomethyltransferase T"
1139,"nagP","PTS system glucosamine-specific transporter subunit IICBA"
1139,"yqhH","RNA polymerase-associated helicase"
1140,"yqhG","hypothetical protein"
1140,"sinI","antagonist of SinR"
1141,"sinR","transcriptional regulator"
1142,"tasA","major biofilm matrix component"
1142,"sipW","type I signal peptidase"
1143,"yqxM","lipoprotein for biofilm formation"
1144,"yqzG","hypothetical protein"
1145,"yqzE","hypothetical protein"
1145,"comGG","DNA transport platform protein"
1145,"comGF","DNA transport platform protein"
1145,"comGE","DNA transport platform protein"
1145,"comGD","DNA transport platform protein"
1145,"comGC","DNA transport membrane platform pilin-like protein"
1146,"comGB","DNA transport platform protein"
1147,"comGA","membrane associated factor for DNA competence"
1148,"yqxL","magnesium/cobalt transporter CorA"
1149,"yqhB","membrane associated protein"
1150,"rsbRD","piezosome protein"
1151,"mgsR","stress transcriptional regulator"
1152,"yqgY","hypothetical protein"
1153,"yqgX","metal-binding hydrolase"
1154,"yqgW","hypothetical protein"
1154,"yqgV","hypothetical protein"
1155,"yqgU","lipoprotein"
1155,"yqgT","gamma-D-glutamyl-L-diamino acid endopeptidase"
1156,"nagBB","glucosamine-6-phosphate isomerase"
1157,"yqgS","anion transporter and exported enzyme"
1157,"glcK","glucose kinase"
1158,"yqgQ","hypothetical protein"
1159,"glpG","membrane endopeptidase"
1160,"yqgO","hypothetical protein"
1161,"yqgN","5-formyltetrahydrofolate cyclo-ligase"
1162,"rpmG","50S ribosomal protein L33"
1162,"yqgM","glycosyltransferase"
1163,"yqgL","hypothetical protein"
1163,"yqzD","hypothetical protein"
1164,"yqzC","hypothetical protein"
1165,"pstBB","phosphate ABC transporter ATP-binding protein"
1166,"ybgA","GntR family transcriptional regulator"
1166,"pstBA","phosphate ABC transporter ATP-binding protein"
1166,"pstA","phosphate ABC transporter permease"
1167,"pstC","phosphate ABC transporter permease"
1168,"pstS","phosphate ABC transporter substrate-binding protein"
1169,"pbpA","penicillin-binding protein 2A"
1170,"yqgE","efflux transporter"
1171,"tadA","tRNA specific adenosine deaminase"
1172,"ybgB","hypothetical protein"
1173,"sodA","superoxide dismutase"
1174,"yqgC","hypothetical protein"
1175,"yqgB","hypothetical protein"
1176,"yqgA","hypothetical protein"
1177,"yqfZ","hypothetical protein"
1177,"ispG","4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase"
1178,"ybgE","branched-chain amino acid aminotransferase"
1179,"yqfX","hypothetical protein"
1180,"yqfW","nucleotidase"
1181,"zur","Fur family transcriptional regulator"
1182,"yqfU","hypothetical protein"
1183,"yqfT","hypothetical protein"
1183,"yqfS","endonuclease IV"
1184,"cshB","ATP-dependent RNA helicase; cold shock"
1185,"yqfQ","hypothetical protein"
1186,"ispH","4-hydroxy-3-methylbut-2-enyl diphosphate reductase"
1186,"yqfO","hypothetical protein"
1187,"trmK","tRNA: m1A22 methyltransferase"
1188,"cccA","cytochrome c550"
1188,"sigA","RNA polymerase sigma factor RpoD"
1189,"ybgF","aminoacid permease"
1190,"dnaG","DNA primase"
1191,"antE","hypothetical protein"
1192,"yqxD","hypothetical protein"
1192,"yqfL","hypothetical protein"
1193,"ccpN","negative regulator of gluconeogenesis"
1193,"glyS","glycyl-tRNA synthetase subunit beta"
1194,"glyQ","glycyl-tRNA synthetase subunit alpha"
1194,"recO","DNA repair protein RecO"
1195,"yqzL","hypothetical protein"
1195,"era","GTP-binding protein Era"
1196,"cdd","cytidine/deoxycytidine deaminase"
1196,"dgkA","undecaprenol kinase"
1196,"yqfG","metalloprotease"
1197,"yqfF","membrane associate hydrolase"
1197,"phoH","phosphate starvation-induced protein"
1197,"yqfD","stage IV sporulation protein"
1198,"mmuM","homocysteine methyltransferase"
1199,"yqfC","hypothetical protein"
1199,"yqfB","hypothetical protein"
1199,"yqfA","hypothetical protein"
1200,"yqeZ","membrane bound hydrolase"
1200,"yqeY","hypothetical protein"
1201,"rpsU","30S ribosomal protein S21"
1202,"yqeW","Na+/anion cotransporter"
1202,"rimO","30S ribosomal protein S12 methylthiotransferase"
1202,"yqeU","16S ribosomal RNA methyltransferase RsmE"
1202,"prmA","50S ribosomal protein L11 methyltransferase"
1203,"dnaJ","molecular chaperone DnaJ"
1203,"dnaK","molecular chaperone DnaK"
1204,"glnT","glutamine transporter"
1205,"grpE","heat shock protein GrpE"
1206,"hrcA","heat-inducible transcription repressor"
1207,"hemN","coproporphyrinogen III oxidase"
1208,"lepA","GTP-binding protein LepA"
1208,"yqxA","hypothetical protein"
1209,"spoIIP","spore autolysin"
1210,"gpr","germination protease"
1211,"rpsT","30S ribosomal protein S20"
1212,"holA","DNA polymerase III subunit delta"
1213,"yqzM","hypothetical protein"
1213,"comEC","DNA channel for uptake in competent cells"
1214,"comEB","hypothetical protein"
1215,"comEA","membrane bound high-affinity DNA-binding receptor"
1216,"comER","late competence protein ComER"
1217,"ybgJ","glutaminase"
1217,"yqeM","hypothetical protein"
1217,"yqeL","hypothetical protein"
1217,"yqeK","hydrolase"
1217,"nadD","nicotinic acid mononucleotide adenylyltransferase"
1217,"yqeI","RNA-binding protein"
1217,"aroE","shikimate 5-dehydrogenase"
1217,"yqeH","GTP-binding protein YqeH"
1218,"yqeG","hydrolase"
1219,"sda","chemotaxis protein CheC"
1220,"yqeF","lipoprotein"
1221,"cwlH","N-acetylmuramoyl-L-alanine amidase"
1222,"yqeD","hypothetical protein"
1223,"yqeC","6-phosphogluconate dehydrogenase"
1224,"yqeB","hypothetical protein"
1225,"nucB","nuclease"
1226,"spoIVCA","site-specific DNA recombinase"
1227,"glnJ","two-component sensor histidine kinase GlnL for glutamine degradation"
1227,"arsC","arsenate reductase"
1227,"arsB","arsenite efflux transporter"
1228,"yqcK","thiol lyase"
1229,"arsR","ArsR family transcriptional regulator"
1230,"yqcI","hypothetical protein"
1230,"rapE","response regulator aspartate phosphatase"
1231,"phrE","regulator of the activity of phosphatase RapE"
1232,"yqzI","hypothetical protein"
1232,"yqcG","phage DNA manipulating enzyme"
1233,"yqcF","hypothetical protein"
1233,"yqxJ","hypothetical protein"
1234,"yqxI","hypothetical protein"
1234,"cwlA","N-acetylmuramoyl-L-alanine amidase"
1234,"yqxH","holin"
1235,"yqxG","lytic exoenzyme"
1235,"yqcE","hypothetical protein"
1236,"yqcD","hypothetical protein"
1237,"glnL","two-component response regulator GlnJ for glutamine utilisation"
1237,"yqcC","hypothetical protein"
1237,"yqcB","hypothetical protein"
1237,"yqcA","hypothetical protein"
1237,"yqbT","phage capsid assembly protein"
1237,"yqbS","hypothetical protein"
1237,"yqbR","hypothetical protein"
1237,"yqbQ","hypothetical protein"
1237,"yqbP","hypothetical protein"
1238,"yqbO","lytic transglycosylase"
1238,"yqdB","hypothetical protein"
1239,"ycbC","5-dehydro-4-deoxyglucarate dehydratase"
1239,"yqbM","hypothetical protein"
1239,"yqbK","hypothetical protein"
1239,"yqzN","hypothetical protein"
1240,"yqbJ","hypothetical protein"
1241,"dnaX","DNA polymerase III subunits gamma and tau"
1241,"yqbI","hypothetical protein"
1241,"yqbH","hypothetical protein"
1241,"yqbG","hypothetical protein"
1241,"yqbF","hypothetical protein"
1241,"yqbE","phage capsid protein"
1241,"yqbD","DNA wielding protein"
1241,"yqbC","hypothetical protein"
1241,"yqbB","phage head morphogenesis protein"
1241,"yqbA","phage capsid protein"
1242,"yqaT","terminase large subunit"
1243,"ycbD","2,5-dioxovalerate dehydrogenase"
1244,"yqaS","terminase small subunit"
1245,"yqaR","hypothetical protein"
1246,"yqaQ","hypothetical protein"
1247,"yqaP","hypothetical protein"
1248,"yqaO","hypothetical protein"
1249,"yqaN","Holliday junction resolvase"
1249,"yqzO","hypothetical protein"
1249,"yqaM","hypothetical protein"
1250,"yqaL","DNA-binding protein"
1250,"yqaK","DNA recombination protein"
1251,"yqaJ","nuclease"
1252,"yqaI","hypothetical protein"
1252,"yqaH","hypothetical protein"
1253,"yqaG","transcriptional regulator"
1253,"yqdA","hypothetical protein"
1254,"yqaF","transcriptional regulator"
1255,"yqaE","XRE family transcriptional regulator"
1256,"yqaD","hypothetical protein"
1257,"yqaC","hypothetical protein"
1258,"yqaB","hypothetical protein"
1259,"yrkS","hypothetical protein"
1259,"yrkR","phosphate-starvation-inducible protein PsiE"
1260,"yrkQ","two-component sensor histidine kinase YrkP"
1261,"gudP","glucarate transporter"
1262,"yrkP","two-component response regulator YrkQ"
1263,"yrkO","hypothetical protein"
1264,"yrkN","N-acetyltransferase"
1265,"yrkL","NAD(P)H oxidoreductase"
1266,"yrkK","hypothetical protein"
1267,"yrkJ","hypothetical protein"
1267,"yrkI","hypothetical protein"
1268,"yrkH","hydrolase"
1269,"yrkF","rhodanese-like sulfur transferase"
1270,"yrkE","hypothetical protein"
1271,"yrkD","hypothetical protein"
1272,"yrkC","dioxygenase"
1273,"yrkB","hypothetical protein"
1274,"bltR","transcriptional regulator"
1274,"blt","efflux transporter"
1275,"gudD","glucarate dehydratase"
1276,"bltD","spermine/spermidine acetyltransferase"
1277,"yrkA","membrane associated protein"
1277,"yrzO","hypothetical protein"
1278,"yrdR","efflux transporter"
1279,"yrdQ","LysR family transcriptional regulator"
1280,"yrdP","oxidoreductase"
1281,"czcD","potassium/proton-divalent cation antiporter"
1282,"yrdN","tautomerase"
1283,"gltR","LysR family transcriptional regulator"
1283,"yrdK","hypothetical protein"
1284,"brnQ","low-affinity branched-chain amino acid transporter"
1284,"azlD","branched-chain amino acid transporter"
1284,"azlC","branched-chain amino acid transporter"
1285,"azlB","Lrp/AsnC family transcriptional regulator"
1286,"yrdF","ribonuclease inhibitor"
1287,"cypA","cytochrome P450"
1288,"ycbG","GntR family transcriptional regulator"
1289,"yrdC","hydrolase"
1290,"yrdB","hypothetical protein"
1291,"yrdA","hypothetical protein"
1292,"aadK","aminoglycoside 6-adenylyltransferase"
1293,"yrpB","anionic nitroalkane dioxygenase"
1294,"yrpC","glutamate racemase"
1294,"yrpD","lipoprotein"
1295,"garD","D-galactarate dehydratase"
1296,"yrpE","lipoprotein"
1297,"sigZ","RNA polymerase sigma factor SigZ"
1298,"yrpG","oxidoreductase"
1299,"yraO","citrate transporter"
1300,"yraN","LysR family transcriptional regulator"
1301,"yraM","hypothetical protein"
1302,"csn","chitosanase"
1303,"yraL","hypothetical protein"
1304,"yraK","hydrolase"
1305,"yraJ","hypothetical protein"
1306,"yraI","hypothetical protein"
1307,"yraH","lyase"
1307,"yraG","spore coat protein"
1307,"yraF","spore coat protein"
1307,"adhB","oxidoreductase"
1307,"yraE","hypothetical protein"
1308,"yraD","spore coat protein"
1309,"yraB","MerR family transcriptional regulator"
1310,"adhA","dehydrogenase"
1311,"yraA","general stress protein"
1312,"sacC","levanase"
1313,"ycbJ","phosphotransferase"
1313,"levG","PTS system fructose-specific transporter subunit IID"
1313,"levF","PTS system fructose-specific transporter subunit IIC"
1313,"levE","PTS system fructose-specific transporter subunit IIB"
1314,"levD","PTS system fructose-specific transporter subunit IIA"
1315,"levR","Fis family transcriptional regulator"
1316,"aapA","d-Serine/d-alanine/glycine permease"
1317,"yrhP","efflux transporter"
1318,"yrhO","transcriptional regulator"
1318,"sigV","RNA polymerase ECF(extracytoplasmic function)-type sigma factor (sigma(V))"
1319,"rsiV","anti-sigma(V) factor"
1319,"oatA","peptidoglycan O-acetyltransferase"
1320,"rtpA","anti-TRAP regulator"
1320,"yrhK","hypothetical protein"
1321,"ycbK","efflux transporter"
1321,"cypB","cytochrome P450"
1322,"bscR","transcriptional regulator"
1323,"yrhH","methyltransferase"
1324,"yrzI","hypothetical protein"
1325,"yrhG","formate/nitrite transporter"
1326,"yrhF","hypothetical protein"
1326,"yrhE","oxidoreductase"
1327,"ycbL","two-component response regulator YcbM"
1328,"yrhD","hypothetical protein"
1329,"yrhC","hypothetical protein"
1329,"yrhB","cystathionine beta-lyase"
1330,"mccA","cystathionine beta-synthase"
1330,"mtn","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"
1331,"yrrT","AdoMet-dependent methyltransferase"
1332,"yrzA","hypothetical protein"
1333,"yrrS","hypothetical protein"
