"Operon_ID","Gene","Product"
6160,"HCP21_00220820","Beta-glucosidase-related glycosidases"
6160,"HCP21_00220830","Ribosomal L22e protein family."
6161,"HCP21_00220860","hypothetical protein"
6161,"HCP21_00220870","hypothetical protein"
6162,"HCP21_00220920","Protein kinase domain."
6163,"HCP21_00220950","Electron transfer flavoprotein, beta subunit"
6163,"HCP21_00220970","HD superfamily phosphohydrolases"
6163,"HCP21_00220990","Predicted AAA-ATPase."
6163,"HCP21_00221000","hypothetical protein"
6163,"HCP21_00221010","hypothetical protein"
6163,"HCP21_00221030","Inorganic pyrophosphatase/exopolyphosphatase"
6163,"HCP21_00221040","Chaperonin GroEL (HSP60 family)"
6163,"HCP21_00221050","hypothetical protein"
6163,"HCP21_00221090","hypothetical protein"
6163,"HCP21_00221100","F0F1-type ATP synthase, subunit a"
6164,"HCP21_00221130","hypothetical protein"
6165,"HCP21_00221210","hypothetical protein"
6166,"HCP21_00221390","hypothetical protein"
6167,"HCP21_00221450","hypothetical protein"
6167,"HCP21_00221520","hypothetical protein"
6167,"HCP21_00221530","Protein kinase domain."
6168,"HCP21_00221550","IBR domain."
6168,"HCP21_00221560","Protein of unknown function (DUF1292)."
6168,"HCP21_00221620","hypothetical protein"
6169,"HCP21_00221640","hypothetical protein"
6169,"HCP21_00221660","hypothetical protein"
6170,"HCP21_00221700","Protein kinase domain."
6170,"HCP21_00221760","hypothetical protein"
6170,"HCP21_00221810","hypothetical protein"
6171,"HCP21_00221820","ZIP Zinc transporter."
6172,"HCP21_00221850","N6-adenine-specific methylase"
6172,"HCP21_00221860","Protein kinase domain."
6173,"HCP21_00221900","hypothetical protein"
6173,"HCP21_00221920","Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities"
6174,"HCP21_00221930","hypothetical protein"
6175,"HCP21_00221940","Glycosyl transferases group 1."
6176,"HCP21_00221950","DNA-directed RNA polymerase, alpha subunit/40 kD subunit"
6176,"HCP21_00222040","Long-chain acyl-CoA synthetases (AMP-forming)"
6177,"HCP21_00222060","Serine/threonine protein kinase"
6178,"HCP21_00222090","hypothetical protein"
6179,"HCP21_00222120","hypothetical protein"
6180,"HCP21_00222140","Protein kinase domain."
6181,"HCP21_00222150","hypothetical protein"
6181,"HCP21_00222180","Calcineurin-like phosphoesterase."
6181,"HCP21_00222190","Protein of unknown function (DUF1222)."
6182,"HCP21_00222210","RNA polymerase Rpb3/RpoA insert domain."
6182,"HCP21_00222240","Putative NADH-flavin reductase"
6182,"HCP21_00222250","S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)"
6183,"HCP21_00222290","hypothetical protein"
6183,"HCP21_00222310","hypothetical protein"
6183,"HCP21_00222340","hypothetical protein"
6184,"HCP21_00222350","hypothetical protein"
6184,"HCP21_00222410","hypothetical protein"
6184,"HCP21_00222460","hypothetical protein"
6185,"HCP21_00222480","NLI interacting factor-like phosphatase."
6186,"HCP21_00222490","hypothetical protein"
6187,"HCP21_00222500","Kinesin-like protein"
6187,"HCP21_00222540","hypothetical protein"
6187,"HCP21_00222550","MORN repeat."
6187,"HCP21_00222560","Holliday junction resolvasome, DNA-binding subunit"
6187,"HCP21_00222570","Protein kinase domain."
6187,"HCP21_00222580","hypothetical protein"
6187,"HCP21_00222620","Uncharacterized conserved protein"
6187,"HCP21_00222640","Ribosomal protein S10"
6187,"HCP21_00222670","hypothetical protein"
6188,"HCP21_00222680","hypothetical protein"
6188,"HCP21_00222690","MORN repeat."
6188,"HCP21_00222750","Hsp70 protein."
6188,"HCP21_00222920","hypothetical protein"
6189,"HCP21_00222970","hypothetical protein"
6190,"HCP21_00223040","Zinc knuckle./RNA recognition motif."
6191,"HCP21_00223070","hypothetical protein"
6191,"HCP21_00223090","14-3-3 family protein"
6191,"HCP21_00223110","Collagenase and related proteases"
6192,"HCP21_00223120","Beige/BEACH domain."
6193,"HCP21_00223130","Gamma-glutamyl phosphate reductase"
6194,"HCP21_00223160","hypothetical protein"
6195,"HCP21_00223180","Protein kinase domain."
6196,"HCP21_00223200","hypothetical protein"
6196,"HCP21_00223210","ABC-type uncharacterized transport system, ATPase component"
6197,"HCP21_00223290","hypothetical protein"
6197,"HCP21_00223300","hypothetical protein"
6198,"HCP21_00223310","Calcium-activated chloride channel."
6198,"HCP21_00223320","DNA polymerase III, alpha subunit"
6199,"HCP21_00223330","AICAR transformylase/IMP cyclohydrolase PurH (only IMP cyclohydrolase domain in Aful)"
6199,"HCP21_00223360","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains"
6199,"HCP21_00223370","Superfamily II DNA and RNA helicases"
6200,"HCP21_00223390","hypothetical protein"
6200,"HCP21_00223410","hypothetical protein"
6201,"HCP21_00223430","Sugar kinases, ribokinase family"
6201,"HCP21_00223490","hypothetical protein"
6202,"HCP21_00223500","hypothetical protein"
6202,"HCP21_00223520","hypothetical protein"
6203,"HCP21_00223620","hypothetical protein"
6203,"HCP21_00223640","Tetratricopeptide repeat."
6203,"HCP21_00223700","hypothetical protein"
6204,"HCP21_00223800","Pseudouridylate synthases, 23S RNA-specific"
6205,"HCP21_00223810","Iron hydrogenase small subunit."
6206,"HCP21_00223820","16S rRNA uridine-516 pseudouridylate synthase and related pseudouridylate synthases"
6206,"HCP21_00223830","hypothetical protein"
6207,"HCP21_00223850","Uncharacterized protein conserved in bacteria"
6207,"HCP21_00223860","Methyltransferase domain."
6207,"HCP21_00223870","hypothetical protein"
6208,"HCP21_00223950","hypothetical protein"
6208,"HCP21_00224030","hypothetical protein"
6209,"HCP21_00224070","hypothetical protein"
6209,"HCP21_00224080","Fas apoptotic inhibitory molecule (FAIM1)."
6209,"HCP21_00224100","hypothetical protein"
6209,"HCP21_00224150","hypothetical protein"
6210,"HCP21_00224220","SAM domain (Sterile alpha motif)."
6211,"HCP21_00224290","hypothetical protein"
6212,"HCP21_00224300","ABC-type multidrug transport system, ATPase and permease components"
6213,"HCP21_00224370","Peptidase family C54."
6214,"HCP21_00224390","Uncharacterized protein containing DHHC-type Zn finger"
6215,"HCP21_00224500","Uncharacterized protein containing DHHC-type Zn finger"
6215,"HCP21_00224600","Superfamily II DNA/RNA helicases, SNF2 family"
6215,"HCP21_00224650","Phosphoserine aminotransferase"
6215,"HCP21_00224690","Calpain family cysteine protease."
6215,"HCP21_00224700","Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
6216,"HCP21_00224720","Glycosyl hydrolase family 3 C terminal domain."
6217,"HCP21_00224740","hypothetical protein"
6217,"HCP21_00224760","hypothetical protein"
6218,"HCP21_00224770","Ankyrin repeat."
6219,"HCP21_00224860","hypothetical protein"
6220,"HCP21_00224880","hypothetical protein"
6220,"HCP21_00225030","hypothetical protein"
6220,"HCP21_00225080","Pumilio-family RNA binding repeat."
6220,"HCP21_00225170","hypothetical protein"
6220,"HCP21_00225180","hypothetical protein"
6221,"HCP21_00225210","Fibronectin type III domain."
6222,"HCP21_00225250","hypothetical protein"
6223,"HCP21_00225380","hypothetical protein"
6223,"HCP21_00225390","Mg-dependent DNase"
6224,"HCP21_00225410","conserved hypothetical protein TIGR00255"
6224,"HCP21_00225440","hypothetical protein"
6225,"HCP21_00225590","hypothetical protein"
6226,"HCP21_00225610","hypothetical protein"
6227,"HCP21_00225800","hypothetical protein"
6227,"HCP21_00225870","Phosphoribosylaminoimidazole (AIR) synthetase"
6227,"HCP21_00225890","Vesicle coat complex COPII, subunit SEC23"
6228,"HCP21_00225910","Peptidase family U32."
6229,"HCP21_00225930","hypothetical protein"
6229,"HCP21_00225990","GTPase SAR1 and related small G proteins"
6230,"HCP21_00226000","TCP-1/cpn60 chaperonin family."
6231,"HCP21_00226010","hypothetical protein"
6232,"HCP21_00226040","hypothetical protein"
6232,"HCP21_00226080","Pumilio-family RNA binding repeat."
6232,"HCP21_00226100","hypothetical protein"
6233,"HCP21_00226170","hypothetical protein"
6234,"HCP21_00226230","hypothetical protein"
6234,"HCP21_00226240","hypothetical protein"
6234,"HCP21_00226250","hypothetical protein"
6234,"HCP21_00226350","Ras family."
6234,"HCP21_00226370","hypothetical protein"
6234,"HCP21_00226380","hypothetical protein"
6235,"HCP21_00226390","hypothetical protein"
6236,"HCP21_00226490","Serine/threonine protein kinase"
6237,"HCP21_00226550","Phosphatidylinositol-4-phosphate 5-kinase"
6238,"HCP21_00226640","hypothetical protein"
6238,"HCP21_00226650","Selenophosphate synthase"
6239,"HCP21_00226690","Cell cycle protein."
6239,"HCP21_00226700","Collagenase and related proteases"
6240,"HCP21_00226710","Branched-chain amino acid ABC-type transport system, permease components"
6240,"HCP21_00226790","Ubiquitin C-terminal hydrolase"
6240,"HCP21_00226830","hypothetical protein"
6241,"HCP21_00226860","Selenophosphate synthase"
6241,"HCP21_00226900","hypothetical protein"
6241,"HCP21_00226910","Protein kinase domain."
6242,"HCP21_00226990","Serine/threonine protein kinase"
6243,"HCP21_00227060","hypothetical protein"
6244,"HCP21_00227070","Phosphoribosylamine-glycine ligase"
6245,"HCP21_00227140","hypothetical protein"
6245,"HCP21_00227170","hypothetical protein"
6245,"HCP21_00227240","Cation transporting ATPase, C-terminus."
6245,"HCP21_00227340","Glycosyltransferases involved in cell wall biogenesis"
6245,"HCP21_00227360","hypothetical protein"
6245,"HCP21_00227390","hypothetical protein"
6246,"HCP21_00227420","Thymidine kinase"
6246,"HCP21_00227430","hypothetical protein"
6247,"HCP21_00227460","hypothetical protein"
6247,"HCP21_00227510","U-box domain."
6248,"HCP21_00227540","CCCH-type Zn-finger protein"
6249,"HCP21_00227550","Uncharacterized conserved protein"
6249,"HCP21_00227600","Restriction endonuclease"
6249,"HCP21_00227620","hypothetical protein"
6250,"HCP21_00227630","RING-finger-containing E3 ubiquitin ligase"
6251,"HCP21_00227700","hypothetical protein"
6251,"HCP21_00227860","hypothetical protein"
6252,"HCP21_00227870","hypothetical protein"
6253,"HCP21_00227920","Holliday junction resolvasome, DNA-binding subunit"
6254,"HCP21_00228000","hypothetical protein"
6255,"HCP21_00228060","Ras family."
6255,"HCP21_00228090","ABC-type multidrug transport system, ATPase component"
6256,"HCP21_00228140","hypothetical protein"
6257,"HCP21_00228210","hypothetical protein"
6257,"HCP21_00228250","HD superfamily phosphohydrolases"
6258,"HCP21_00228350","hypothetical protein"
6258,"HCP21_00228360","hypothetical protein"
6259,"HCP21_00228430","Myosin tail."
6259,"HCP21_00228450","FOG: WD40 repeat"
6260,"HCP21_00228460","hypothetical protein"
6260,"HCP21_00228490","hypothetical protein"
6261,"HCP21_00228520","Predicted dioxygenase"
6261,"HCP21_00228550","hypothetical protein"
6261,"HCP21_00228570","hypothetical protein"
6262,"HCP21_00228620","hypothetical protein"
6262,"HCP21_00228630","hypothetical protein"
6263,"HCP21_00228670","hypothetical protein"
6264,"HCP21_00228690","hypothetical protein"
6264,"HCP21_00228730","hypothetical protein"
6265,"HCP21_00228750","hypothetical protein"
6265,"HCP21_00228770","hypothetical protein"
6266,"HCP21_00228810","hypothetical protein"
6267,"HCP21_00228850","MORN repeat."
6267,"HCP21_00228860","1,4-alpha-glucan branching enzyme"
6267,"HCP21_00228870","ABC-type multidrug transport system, ATPase and permease components"
6267,"HCP21_00228990","Protein involved in mRNA turnover and stability"
6268,"HCP21_00229080","hypothetical protein"
6268,"HCP21_00229090","hypothetical protein"
6269,"HCP21_00229100","hypothetical protein"
6270,"HCP21_00229110","hypothetical protein"
6271,"HCP21_00229170","hypothetical protein"
6271,"HCP21_00229200","hypothetical protein"
6272,"HCP21_00229220","hypothetical protein"
6273,"HCP21_00229240","hypothetical protein"
6274,"HCP21_00229350","Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)"
6275,"HCP21_00229390","Transcriptional regulator/sugar kinase"
6276,"HCP21_00229410","MORN repeat."
6277,"HCP21_00229470","hypothetical protein"
6277,"HCP21_00229480","hypothetical protein"
6278,"HCP21_00229510","Uncharacterized protein conserved in bacteria"
6279,"HCP21_00229520","16S"
6279,"HCP21_00229540","hypothetical protein"
6279,"HCP21_00229620","hypothetical protein"
6279,"HCP21_00229850","hypothetical protein"
6280,"HCP21_00229900","hypothetical protein"
6281,"HCP21_00229940","hypothetical protein"
6282,"HCP21_00229950","hypothetical protein"
6283,"HCP21_00229970","Dynein heavy chain."
6283,"HCP21_00230000","hypothetical protein"
6283,"HCP21_00230040","hypothetical protein"
6283,"HCP21_00230110","hypothetical protein"
6283,"HCP21_00230120","hypothetical protein"
6283,"HCP21_00230180","14-3-3 family protein"
6283,"HCP21_00230200","hypothetical protein"
6283,"HCP21_00230210","hypothetical protein"
6283,"HCP21_00230220","GTPase SAR1 and related small G proteins"
6284,"HCP21_00230230","hypothetical protein"
6285,"HCP21_00230250","Prolipoprotein diacylglyceryltransferase"
6285,"HCP21_00230280","Phosphoribosylpyrophosphate synthetase"
6286,"HCP21_00230310","Long-chain acyl-CoA synthetases (AMP-forming)"
6286,"HCP21_00230330","Uncharacterized protein containing DHHC-type Zn finger"
6287,"HCP21_00230360","hypothetical protein"
6288,"HCP21_00230500","hypothetical protein"
6289,"HCP21_00230540","hypothetical protein"
6290,"HCP21_00230590","Zinc finger, C2H2 type."
6291,"HCP21_00230600","DHHC zinc finger domain."
6291,"HCP21_00230670","hypothetical protein"
6291,"HCP21_00230700","hypothetical protein"
6291,"HCP21_00230750","UDP-N-acetylmuramyl pentapeptide synthase"
6291,"HCP21_00230770","Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
6291,"HCP21_00230800","hypothetical protein"
6291,"HCP21_00230830","Holliday junction resolvasome, DNA-binding subunit"
6291,"HCP21_00230870","RNA recognition motif 2."
6291,"HCP21_00230880","Biotin-(acetyl-CoA carboxylase) ligase"
6291,"HCP21_00230910","Sugar transferases involved in lipopolysaccharide synthesis"
6291,"HCP21_00230930","hypothetical protein"
6291,"HCP21_00230940","hypothetical protein"
6292,"HCP21_00230970","TBC domain."
6292,"HCP21_00231010","Protein kinase domain."
6293,"HCP21_00231030","hypothetical protein"
6293,"HCP21_00231070","hypothetical protein"
6294,"HCP21_00231120","Histidine acid phosphatase."
6294,"HCP21_00231250","FOG: WD40 repeat"
6294,"HCP21_00231270","hypothetical protein"
6295,"HCP21_00231290","hypothetical protein"
6296,"HCP21_00231310","hypothetical protein"
6297,"HCP21_00231340","Serine/threonine protein phosphatase"
6298,"HCP21_00231370","ATPase related to the helicase subunit of the Holliday junction resolvase"
6299,"HCP21_00231380","hypothetical protein"
6299,"HCP21_00231400","Aldo/keto reductase family."
6299,"HCP21_00231430","MORN repeat."
6300,"HCP21_00231470","hypothetical protein"
6301,"HCP21_00231490","hypothetical protein"
6302,"HCP21_00231520","Malic enzyme"
6303,"HCP21_00231570","hypothetical protein"
6303,"HCP21_00231600","hypothetical protein"
6303,"HCP21_00231610","F0F1-type ATP synthase, subunit a"
6303,"HCP21_00231660","Ketopantoate hydroxymethyltransferase"
6303,"HCP21_00231670","hypothetical protein"
6303,"HCP21_00231740","3''5''-cyclic nucleotide phosphodiesterase."
6303,"HCP21_00231790","hypothetical protein"
6303,"HCP21_00231830","hypothetical protein"
6304,"HCP21_00231840","hypothetical protein"
6304,"HCP21_00231890","hypothetical protein"
6304,"HCP21_00231900","hypothetical protein"
6305,"HCP21_00231940","hypothetical protein"
6306,"HCP21_00232010","Nucleotidyltransferase domain."
6307,"HCP21_00232030","hypothetical protein"
6307,"HCP21_00232060","hypothetical protein"
6308,"HCP21_00232070","hypothetical protein"
6308,"HCP21_00232100","hypothetical protein"
6309,"HCP21_00232150","Uncharacterized protein conserved in bacteria"
6310,"HCP21_00232230","hypothetical protein"
6311,"HCP21_00232270","hypothetical protein"
6311,"HCP21_00232290","Protein kinase domain."
6312,"HCP21_00232300","Kinesin-like protein"
6313,"HCP21_00232310","hypothetical protein"
6314,"HCP21_00232330","ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components"
6315,"HCP21_00232350","Glycogen synthase"
6315,"HCP21_00232370","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains"
6316,"HCP21_00232450","ABC-type multidrug transport system, ATPase component"
6317,"HCP21_00232480","hypothetical protein"
6317,"HCP21_00232530","Glycerol uptake facilitator and related permeases (Major Intrinsic Protein Family)"
6317,"HCP21_00232540","hypothetical protein"
6318,"HCP21_00232550","hypothetical protein"
6319,"HCP21_00232560","hypothetical protein"
6320,"HCP21_00232580","Serine/threonine protein kinase"
6321,"HCP21_00232670","hypothetical protein"
6322,"HCP21_00232680","Serine/threonine protein phosphatase"
6322,"HCP21_00232700","hypothetical protein"
6322,"HCP21_00232790","Branched-chain amino acid ABC-type transport system, permease components"
6322,"HCP21_00232900","MORN repeat."
6322,"HCP21_00232950","hypothetical protein"
6323,"HCP21_00233030","hypothetical protein"
6323,"HCP21_00233210","Glycosyl hydrolases family 31."
6324,"HCP21_00233310","Acetyl-CoA hydrolase"
6324,"HCP21_00233380","Protein kinase domain."
6324,"HCP21_00233390","hypothetical protein"
6325,"HCP21_00233410","Ubiquitin carboxyl-terminal hydrolase."
6325,"HCP21_00233470","hypothetical protein"
6325,"HCP21_00233500","RING-finger-containing ubiquitin ligase"
6326,"HCP21_00233560","hypothetical protein"
6326,"HCP21_00233600","hypothetical protein"
6327,"HCP21_00233610","Uncharacterized protein conserved in bacteria"
6327,"HCP21_00233680","hypothetical protein"
6328,"HCP21_00233730","Beta-glucosidase-related glycosidases"
6329,"HCP21_00233760","hypothetical protein"
6329,"HCP21_00233810","hypothetical protein"
6329,"HCP21_00233840","hypothetical protein"
6330,"HCP21_00233950","hypothetical protein"
6330,"HCP21_00233970","hypothetical protein"
6331,"HCP21_00234030","hypothetical protein"
6331,"HCP21_00234050","hypothetical protein"
6332,"HCP21_00234060","hypothetical protein"
6333,"HCP21_00234150","hypothetical protein"
6333,"HCP21_00234200","ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain"
6334,"HCP21_00234350","Ubiquitin carboxyl-terminal hydrolase."
6334,"HCP21_00234370","hypothetical protein"
6335,"HCP21_00234480","hypothetical protein"
6336,"HCP21_00234550","MORN repeat."
6336,"HCP21_00234570","Glutamyl- and glutaminyl-tRNA synthetases"
6336,"HCP21_00234610","Serine/threonine protein kinase"
6337,"HCP21_00234630","hypothetical protein"
6337,"HCP21_00234640","Glycosyl hydrolase family 3 N terminal domain."
6337,"HCP21_00234660","hypothetical protein"
6338,"HCP21_00234680","hypothetical protein"
6338,"HCP21_00234710","hypothetical protein"
6338,"HCP21_00234740","Protein kinase domain."
6338,"HCP21_00234750","MORN repeat."
6339,"HCP21_00234770","hypothetical protein"
6340,"HCP21_00234780","Type I restriction-modification system methyltransferase subunit"
6341,"HCP21_00234790","Long-chain acyl-CoA synthetases (AMP-forming)"
6341,"HCP21_00234810","Protein kinase domain."
6341,"HCP21_00234860","Aldo/keto reductases, related to diketogulonate reductase"
6342,"HCP21_00234970","Restriction endonuclease"
6342,"HCP21_00235030","Beige/BEACH domain."
6342,"HCP21_00235060","hypothetical protein"
6342,"HCP21_00235080","hypothetical protein"
6342,"HCP21_00235150","hypothetical protein"
6342,"HCP21_00235160","hypothetical protein"
6342,"HCP21_00235200","hypothetical protein"
6342,"HCP21_00235220","hypothetical protein"
6343,"HCP21_00235230","hypothetical protein"
6344,"HCP21_00235300","hypothetical protein"
6344,"HCP21_00235370","hypothetical protein"
6345,"HCP21_00235460","hypothetical protein"
6346,"HCP21_00235470","Serine/threonine protein kinase"
6347,"HCP21_00235500","hypothetical protein"
6347,"HCP21_00235510","ATPase components of ABC transporters with duplicated ATPase domains"
6347,"HCP21_00235520","SEP domain."
6348,"HCP21_00235600","hypothetical protein"
6349,"HCP21_00235630","Pumilio-family RNA binding repeat."
6350,"HCP21_00235640","Aspartyl-tRNA synthetase"
6350,"HCP21_00235670","alpha/beta hydrolase fold."
6351,"HCP21_00235720","hypothetical protein"
6351,"HCP21_00235760","Endomembrane protein 70."
6351,"HCP21_00235810","hypothetical protein"
6352,"HCP21_00235820","hypothetical protein"
6353,"HCP21_00235910","Superfamily I DNA and RNA helicases and helicase subunits"
6354,"HCP21_00235960","hypothetical protein"
6354,"HCP21_00236010","hypothetical protein"
6355,"HCP21_00236140","FOG: WD40 repeat"
6355,"HCP21_00236180","ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components"
6356,"HCP21_00236190","hypothetical protein"
6357,"HCP21_00236240","DHHC zinc finger domain."
6357,"HCP21_00236270","Glycosyl hydrolases family 31."
6357,"HCP21_00236300","hypothetical protein"
6357,"HCP21_00236330","Ion transport protein."
6357,"HCP21_00236370","hypothetical protein"
6358,"HCP21_00236410","hypothetical protein"
6358,"HCP21_00236430","hypothetical protein"
6358,"HCP21_00236440","hypothetical protein"
6359,"HCP21_00236450","Mismatch repair ATPase (MutS family)"
6359,"HCP21_00236500","hypothetical protein"
6359,"HCP21_00236540","Serine/threonine protein kinase"
6359,"HCP21_00236570","hypothetical protein"
6359,"HCP21_00236620","hypothetical protein"
6360,"HCP21_00236630","MORN repeat."
6361,"HCP21_00236660","hypothetical protein"
6361,"HCP21_00236670","Uncharacterized conserved protein"
6361,"HCP21_00236750","hypothetical protein"
6361,"HCP21_00236770","ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain"
6361,"HCP21_00236780","hypothetical protein"
6361,"HCP21_00236790","hypothetical protein"
6361,"HCP21_00236840","Aminopeptidase N"
6361,"HCP21_00236860","Mago nashi protein."
6362,"HCP21_00236880","Calcium-activated chloride channel."
6363,"HCP21_00236890","Zinc finger C-x8-C-x5-C-x3-H type (and similar)."
6363,"HCP21_00236900","hypothetical protein"
6363,"HCP21_00236910","hypothetical protein"
6363,"HCP21_00236920","hypothetical protein"
6363,"HCP21_00236960","Zinc carboxypeptidase."
6364,"HCP21_00236990","F0F1-type ATP synthase, subunit a"
6365,"HCP21_00237010","Calpain family cysteine protease."
6365,"HCP21_00237020","Protein kinase domain."
6366,"HCP21_00237050","hypothetical protein"
6366,"HCP21_00237120","hypothetical protein"
6366,"HCP21_00237210","hypothetical protein"
6367,"HCP21_00237230","hypothetical protein"
6367,"HCP21_00237260","hypothetical protein"
6368,"HCP21_00237340","hypothetical protein"
6368,"HCP21_00237350","Protein tyrosine kinase."
6368,"HCP21_00237400","Uncharacterized protein conserved in bacteria"
6368,"HCP21_00237420","hypothetical protein"
6369,"HCP21_00237510","Transcription initiation factor TFIIIB, Brf1 subunit/Transcription initiation factor TFIIB"
6369,"HCP21_00237520","hypothetical protein"
6369,"HCP21_00237550","hypothetical protein"
6369,"HCP21_00237580","N-acetyl-beta-hexosaminidase"
6369,"HCP21_00237620","Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
6370,"HCP21_00237630","Ras family."
6371,"HCP21_00237640","hypothetical protein"
6371,"HCP21_00237690","Ketopantoate hydroxymethyltransferase"
6371,"HCP21_00237750","hypothetical protein"
6372,"HCP21_00237790","hypothetical protein"
6373,"HCP21_00237820","hypothetical protein"
6374,"HCP21_00237890","hypothetical protein"
6375,"HCP21_00237910","hypothetical protein"
6375,"HCP21_00237920","hypothetical protein"
6375,"HCP21_00237940","Kinesin-like protein"
6375,"HCP21_00238000","hypothetical protein"
6375,"HCP21_00238030","hypothetical protein"
6376,"HCP21_00238040","hypothetical protein"
6377,"HCP21_00238060","Ras family."
6378,"HCP21_00238080","F0F1-type ATP synthase, subunit a"
6378,"HCP21_00238150","hypothetical protein"
6378,"HCP21_00238160","Putative NADH-flavin reductase"
6378,"HCP21_00238170","hypothetical protein"
6378,"HCP21_00238180","Ras family."
6379,"HCP21_00238200","UDP-N-acetylmuramate-alanine ligase"
6380,"HCP21_00238320","Protein kinase domain."
6380,"HCP21_00238340","Protein kinase domain."
6381,"HCP21_00238350","TCP-1/cpn60 chaperonin family."
6382,"HCP21_00238360","Methionine synthase I, cobalamin-binding domain"
6382,"HCP21_00238410","hypothetical protein"
6383,"HCP21_00238460","hypothetical protein"
6384,"HCP21_00238470","hypothetical protein"
6384,"HCP21_00238500","Eukaryotic aspartyl protease."
6385,"HCP21_00238510","Beige/BEACH domain."
6385,"HCP21_00238570","Serine/threonine protein kinase"
6386,"HCP21_00238580","hypothetical protein"
6387,"HCP21_00238600","Ubiquitin carboxyl-terminal hydrolase"
6387,"HCP21_00238630","Uncharacterized conserved protein"
6388,"HCP21_00238660","Molecular chaperone"
6389,"HCP21_00238710","hypothetical protein"
6389,"HCP21_00238730","Holliday junction resolvasome, helicase subunit"
6389,"HCP21_00238760","Phosphoglyceromutase"
6389,"HCP21_00238810","Pseudouridylate synthases, 23S RNA-specific"
6389,"HCP21_00238840","ABC-type multidrug transport system, ATPase and permease components"
6390,"HCP21_00238850","Homoserine trans-succinylase"
6390,"HCP21_00238880","hypothetical protein"
6390,"HCP21_00238890","Kinesin motor domain."
6391,"HCP21_00238900","MORN repeat."
6392,"HCP21_00238930","RING-finger-containing ubiquitin ligase"
6392,"HCP21_00238940","Cyclin"
6393,"HCP21_00239020","Protein kinase domain."
6394,"HCP21_00239060","Dihydroxyacid dehydratase/phosphogluconate dehydratase"
6394,"HCP21_00000280","hypothetical protein"
6394,"HCP21_00000400","hypothetical protein"
6395,"HCP21_00000470","Adaptor complexes medium subunit family."
6396,"HCP21_00000820","hypothetical protein"
6396,"HCP21_00000930","hypothetical protein"
6396,"HCP21_00001030","hypothetical protein"
6396,"HCP21_00003880","MORN repeat."
6396,"HCP21_00004170","hypothetical protein"
6397,"HCP21_00004840","Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)"
6398,"HCP21_00006040","hypothetical protein"
6399,"HCP21_00006100","Ankyrin repeat."
6399,"HCP21_00006480","hypothetical protein"
6399,"HCP21_00006550","hypothetical protein"
6399,"HCP21_00007350","Methionyl-tRNA synthetase"
6399,"HCP21_00007590","haloacid dehalogenase-like hydrolase."
6399,"HCP21_00009430","Annexin."
6400,"HCP21_00009660","Methionine synthase I, cobalamin-binding domain"
6400,"HCP21_00010200","hypothetical protein"
6401,"HCP21_00010730","T-complex protein 10 C-terminus."
6402,"HCP21_00010870","MORN repeat."
6402,"HCP21_00011020","Dual specificity phosphatase, catalytic domain."
6402,"HCP21_00011080","3''5''-cyclic nucleotide phosphodiesterase."
6403,"HCP21_00011110","hypothetical protein"
6403,"HCP21_00011800","hypothetical protein"
6404,"HCP21_00012030","hypothetical protein"
6405,"HCP21_00012050","Ras family."
6405,"HCP21_00012270","hypothetical protein"
6405,"HCP21_00012590","hypothetical protein"
6406,"HCP21_00014140","MORN repeat."
6406,"HCP21_00014840","hypothetical protein"
6407,"HCP21_00014860","hypothetical protein"
6408,"HCP21_00015000","hypothetical protein"
6409,"HCP21_00015100","hypothetical protein"
6410,"HCP21_00015120","Leishmanolysin."
6410,"HCP21_00015400","hypothetical protein"
6410,"HCP21_00015520","hypothetical protein"
6410,"HCP21_00016340","hypothetical protein"
6410,"HCP21_00016610","hypothetical protein"
6411,"HCP21_00016640","hypothetical protein"
6412,"HCP21_00017060","hypothetical protein"
6413,"HCP21_00018340","ATPase components of ABC transporters with duplicated ATPase domains"
6414,"HCP21_00018790","hypothetical protein"
6414,"HCP21_00019450","hypothetical protein"
6415,"HCP21_00019500","hypothetical protein"
6416,"HCP21_00022850","hypothetical protein"
6416,"HCP21_00023810","Beige/BEACH domain."
6416,"HCP21_00023840","hypothetical protein"
6416,"HCP21_00023940","hypothetical protein"
6416,"HCP21_00024140","hypothetical protein"
6416,"HCP21_00025500","FCD domain."
6417,"HCP21_00027280","hypothetical protein"
6417,"HCP21_00027510","hypothetical protein"
6417,"HCP21_00027530","hypothetical protein"
6418,"HCP21_00027600","hypothetical protein"
6419,"HCP21_00027610","hypothetical protein"
